AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),09.12.2014,R,603/14,0,Verfahren vor dem Bundesverfassungsgericht,2014
,,,,,,,,,,,,,,,,06.11.2014,,602/14,,Zwischenbericht zur Bundesinitiative Frühe Hilfen des Nationalen Zentrums Frühe Hilfen als Koordinierungsstelle des Bundes und Stellungnahme der Bundesregierung,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),03.12.2014,Fz,601/14,0,Haushaltsführung 2014 Mitteilung gemäß § 37 Absatz 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1001 Titel 636 04 - Zuschüsse zur Krankenversicherung der Landwirte - bis zur Höhe von 16.500 T€,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - Fz,05.12.2014,EU,600/14,0,Entwurf eines Gesetzes zu dem Beschluss des Rates vom 26. Mai 2014 über das Eigenmittelsystem der Europäischen Union,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),05.12.2014,R,599/14,0,Gesetz zu dem Übereinkommen des Europarats vom 25. Oktober 2007 zum Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch,2014
0,0,0,0,0,0,0,0,0,0,1,1,0,Wi (fdf) - Vk,05.12.2014,Wi,598/14,0,Gesetz zur Änderung des Erneuerbare-Energien-Gesetzes,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),05.12.2014,R,597/14,0,Gesetz zur Änderung von Vorschriften zur Durchführung unionsrechtlicher Vorschriften zur Durchsetzung des Verbraucherschutzes,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),05.12.2014,R,596/14,0,"Gesetz zur Umsetzung der Richtlinie 2012/17/EU in Bezug auf die Verknüpfung von Zentral-, Handels- und Gesellschaftsregistern in der Europäischen Union",2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),05.12.2014,R,595/14,0,Fünftes Gesetz zur Verbesserung rehabilitierungsrechtlicher Vorschriften für Opfer der politischen Verfolgung in der ehemaligen DDR,2014
0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),05.12.2014,In,594/14,0,Gesetz zur Verbesserung der Rechtsstellung von asylsuchenden und geduldeten Ausländern,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2014,Fz,593/14,0,Gesetz zur Änderung der Abgabenordnung und des Einführungsgesetzes zur Abgabenordnung,2014
