AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),20.04.2007,A,245/07,0,Gesetz zur Ìãnderung des Absatzfondsgesetzes und des Holzabsatzfondsgesetzes,2007;
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,EU (fdf) - K - R - Wi,12.04.2007,EU,244/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament und den Rat: Vertiefung des Patentsystems in Europa,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),27.04.2007,R,243/07,0,Verfahren vor dem Bundesverfassungsgericht,2007;
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),13.04.2007,Wi,242/07,0,""Benennung eines stellvertretenden Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2007";
0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,EU (fdf) - Fz - G - In - U - Vk - Wi,11.04.2007,EU,241/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften: Marktwirtschaftliche Instrumente fÌ_r umweltpolitische und damit verbundene politische Ziele,2007;
,,,,,,,,,,,,,,,,03.04.2007,,240/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur verpflichtenden Teilnahme an FrÌ_herkennungsuntersuchungen,2007;
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - FS - Fz,10.04.2007,Vk,239/07,0,Entwurf eines Gesetzes zur Ìãnderung des Allgemeinen Eisenbahngesetzes,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),05.04.2007,In,238/07,0,Verordnung zur Ìãnderung der Ersten und Zweiten BundesmeldedatenÌ_bermittlungsverordnung,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FS (fdf) - In,04.04.2007,FS,237/07,0,Allgemeine Verwaltungsvorschrift zur Ìãnderung der Allgemeinen Verwaltungsvorschrift zum GrÌ_bergesetz,2007;
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,Vk (fdf) - AS - Fz - In - K,30.03.2007,Vk,236/07,0,Zweite Verordnung zum Erlass und zur Ìãnderung eisenbahnrechtlicher Vorschriften,2007;
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - AS - In,30.03.2007,Vk,235/07,0,Siebente Verordnung zur Ìãnderung der Gefahrgutverordnung Binnenschifffahrt,2007;
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,In (fdf) - Vk,30.03.2007,In,234/07,0,Luftsicherheits-ZuverlÌ_ssigkeitsÌ_berprÌ_fungsverordnung (LuftSiZÌÏV),2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,AS (fdf) - G - Wi,30.03.2007,AS,233/07,0,Dritte Verordnung zur Ìãnderung der Verordnung Ì_ber die KrankenfÌ_rsorge auf Kauffahrteischiffen,2007;
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - A - U - Vk - Wi,29.03.2007,EU,232/07,0,Vorschlag der Kommission der EuropÌ_ischen Gemeinschaften fÌ_r eine aktualisierte Liste der Gebiete von gemeinschaftlicher Bedeutung fÌ_r die kontinentale Region,2007;
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Vk (fdf) - G - In,29.03.2007,Vk,231/07,0,Verordnung zur Ìãnderung der Anlage zu å¤ 24a des StraÌÙenverkehrsgesetzes und anderer Vorschriften,2007;
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Vk (fdf) - In - U,30.03.2007,Vk,230/07,0,Entwurf eines Gesetzes zu dem EuropÌ_ischen ÌÏbereinkommen vom 26. Mai 2000 Ì_ber die internationale BefÌ¦rderung von gefÌ_hrlichen GÌ_tern auf BinnenwasserstraÌÙen (ADN),2007;
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,30.03.2007,G,229/07,0,Entwurf eines Gesetzes zu den Internationalen Gesundheitsvorschriften (2005) (IGV) vom 23. Mai 2005,2007;
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.03.2007,Fz,228/07,0,""Entwurf eines Gesetzes zu dem Abkommen vom 12. Oktober 2006 zwischen der Bundesrepublik Deutschland und der FranzÌ¦sischen Republik zur Vermeidung der Doppelbesteuerung der NachlÌ_sse, Erbschaften und Schenkungen"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.03.2007,Fz,227/07,0,Entwurf eines Gesetzes zu dem Abkommen vom 1. Juni 2006 zwischen der Bundesrepublik Deutschland und Georgien zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom VermÌ¦gen,2007;
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,V (fdf) - AS - In - K - R,30.03.2007,V,226/07,0,Entwurf eines Gesetzes zur Ìãnderung wehrrechtlicher und anderer Vorschriften (WehrrechtsÌ_nderungsgesetz 2007 - WehrRÌãndG 2007),2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,R (fdf) - A - Wi,30.03.2007,R,225/07,0,Entwurf eines Zweiten Gesetzes zur Ìãnderung des Pflichtversicherungsgesetzes und anderer versicherungsrechtlicher Vorschriften,2007;
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,In (fdf) - AS - FJ - FS - K - R - Wi,30.03.2007,In,224/07,0,Entwurf eines Gesetzes zur Umsetzung aufenthalts- und asylrechtlicher Richtlinien der EuropÌ_ischen Union,2007;
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,In (fdf) - FJ - G - R,30.03.2007,In,223/07,0,Entwurf eines Gesetzes zur Verbesserung der BekÌ_mpfung des Dopings im Sport,2007;
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,In (fdf) - AS - Fz - R - Wo,30.03.2007,In,222/07,0,Entwurf eines Gesetzes zur Vorbereitung eines registergestÌ_tzten Zensus einschlieÌÙlich einer GebÌ_ude- und WohnungszÌ_hlung 2011 (Zensusvorbereitungsgesetz 2011 - ZensVorbG 2011),2007;
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,G (fdf) - A - FS - Fz - In - K,30.03.2007,G,221/07,0,Entwurf eines Gesetzes zur Umsetzung der Richtlinie 2005/36/EG des EuropÌ_ischen Parlaments und des Rates Ì_ber die Anerkennung von Berufsqualifikationen der Heilberufe,2007;
0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,Fz (fdf) - A - In - K - Wi,30.03.2007,Fz,220/07,0,Entwurf eines Unternehmensteuerreformgesetzes 2008,2007;
,,,,,,,,,,,,,,,,22.03.2007,,219/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Dialog zwischen der chinesischen Regierung und Gesandten des Dalai Lama,2007;
,,,,,,,,,,,,,,,,22.03.2007,,218/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zur externen Dimension der BekÌ_mpfung des internationalen Terrorismus,2007;
,,,,,,,,,,,,,,,,22.03.2007,,217/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des RÌ_ckÌ_bernahmeabkommens zwischen der EuropÌ_ischen Gemeinschaft und der Russischen FÌ¦deration,2007;
,,,,,,,,,,,,,,,,22.03.2007,,216/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Russischen FÌ¦deration Ì_ber die Erleichterung der Ausstellung von Visa fÌ_r einen kurzfristigen Aufenthalt,2007;
",,,,,,,,,,,,,,,,22.03.2007,,215/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments zu den EntwÌ_rfen fÌ_r Entscheidungen der Kommission zur Ausarbeitung von LÌ_nderstrategiepapieren und Richtprogrammen fÌ_r Malaysia, Brasilien und Pakistan"",2007";
",,,,,,,,,,,,,,,,22.03.2007,,214/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments zu der Umsetzung des gemeinschaftlichen Aktionsplans zur BekÌ_mpfung der illegalen, nicht gemeldeten und unregulierten Fischerei"",2007";
",,,,,,,,,,,,,,,,22.03.2007,,213/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments zu der SWIFT, dem Abkommen Ì_ber FluggastdatensÌ_tze und dem transatlantischen Dialog Ì_ber diese Themen"",2007";
,,,,,,,,,,,,,,,,22.03.2007,,212/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zum Klimawandel,2007;
,,,,,,,,,,,,,,,,22.03.2007,,211/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu der behaupteten Nutzung europÌ_ischer Staaten durch die CIA fÌ_r die BefÌ¦rderung und das rechtswidrige Festhalten von Gefangenen,2007;
",,,,,,,,,,,,,,,,22.03.2007,,210/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Thema """"Thematische Strategie fÌ_r Abfallrecycling"""""",2007";
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU (fdf) - A - Fz - In,27.03.2007,EU,209/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber Fleisch- und Viehbestandsstatistiken,2007;
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - A - Fz,26.03.2007,EU,208/07,0,Vorschlag fÌ_r eine Verordnung des Rates zur Ìãnderung der Verordnung (EG) Nr. 1290/2005 Ì_ber die Finanzierung der Gemeinsamen Agrarpolitik,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,26.03.2007,Wi,207/07,0,Verordnung Ì_ber die Versicherungsvermittlung und -beratung (Versicherungsvermittlungsverordnung - VersVermV),2007;
0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Vk (fdf) - Fz - G - U,26.03.2007,Vk,206/07,0,DreiÌÙigste Verordnung zur Ìãnderung der StraÌÙenverkehrs-Zulassungs-Ordnung,2007;
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - U - Vk - Wi,23.03.2007,EU,205/07,0,EntschlieÌÙung des Bundesrates zur ÌÏberarbeitung der Richtlinie 2001/43/EG zur Ìãnderung der Richtlinie 92/23/EWG des Rates Ì_ber Reifen von Kraftfahrzeugen und KraftfahrzeuganhÌ_ngern und Ì_ber ihre Montage,2007;
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,EU (fdf) - AS - Fz - In - Wi,22.03.2007,EU,204/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die vierteljÌ_hrliche Statistik der offenen Stellen in der Gemeinschaft,2007;
",,,,,,,,,,,,,,,,22.03.2007,,203/07,,""Sondergutachten der Monopolkommission """"Preiskontrollen in Energiewirtschaft und Handel? Zur Novellierung des GWB"""""",2007";
,,,,,,,,,,,,,,,,20.03.2007,,202/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zum Gesetz Ì_ber die Reform hufbeschlagrechtlicher Regelungen und zur Ìãnderung tierschutzrechtlicher Vorschriften,2007;
",,,,,,,,,,,,,,,,20.03.2007,,201/07,,""Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Verordnung Ì_ber die Anwendung von DÌ_ngemitteln, Bodenhilfsstoffen, Kultursubstraten und Pflanzenhilfsmitteln nach den GrundsÌ_tzen der guten fachlichen Praxis beim DÌ_ngen (DÌ_ngeverordnung - DÌ_V)"",2007";
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,A (fdf) - Fz - In - U,21.03.2007,A,200/07,0,Verordnung Ì_ber die DurchfÌ_hrung einer dritten Bundeswaldinventur (Dritte Bundeswaldinventur-Verordnung),2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),21.03.2007,A,199/07,0,Verordnung zur Ìãnderung der Vierzehnten Verordnung zur Ìãnderung der Weinverordnung,2007;
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Fz (fdf) - K,21.03.2007,Fz,198/07,0,Entwurf eines Gesetzes zur steuerlichen Gleichbehandlung der Auftragsforschung Ì¦ffentlich-rechtlicher Forschungseinrichtungen (HochschulforschungsfÌ¦rderungsgesetz - HFFÌ¦rdG),2007;
"0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,EU (fdf) - G - In - K - R - U - Wi,20.03.2007,EU,197/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen zur Funkfrequenzkennzeichnung (RFID) in Europa: Schritte zu einem ordnungspolitischen Rahmen"",2007";
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,EU (fdf) - A - Fz - U - Vk - Wi,20.03.2007,EU,196/07,0,Vorschlag fÌ_r eine Richtlinie des Rates zur Ìãnderung der Richtlinie 2003/96/EG hinsichtlich der Anpassung der Sonderregelungen fÌ_r die Besteuerung gewerblich genutzten GasÌ¦ls und der Koordinierung der Besteuerung von unverbleitem Benzin und GasÌ¦l,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),19.03.2007,Fz,195/07,0,Erste Verordnung zur Bestimmung eines Gebietes als grenzÌ_berschreitendes Gewerbegebiet im Sinne des Artikels 2 Abs. 1 Nr. 6 des Abkommens vom 16. Juni 1959 zwischen der Bundesrepublik Deutschland und dem KÌ¦nigreich der Niederlande zur Vermeidung der Doppelbesteuerung auf dem Gebiete der Steuern vom Einkommen und vom VermÌ¦gen sowie verschiedener sonstiger Steuern und zur Regelung anderer Fragen auf steuerlichem Gebiete,2007;
",,,,,,,,,,,,,,,,16.03.2007,,194/07,,""Benennung eines Mitglieds und eines stellvertretenden Mitglieds des Kuratoriums der Stiftung """"Haus der Geschichte der Bundesrepublik Deutschland"""""",2007";
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),22.03.2007,R,192/07,0,Gesetz zur Reform der FÌ_hrungsaufsicht und zur Ìãnderung der Vorschriften Ì_ber die nachtrÌ_gliche Sicherungsverwahrung,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),23.03.2007,Fz,191/07,0,Gesetz zur Schaffung deutscher Immobilien-Aktiengesellschaften mit bÌ¦rsennotierten Anteilen,2007;
,,,,,,,,,,,,,,,,13.03.2007,,190/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Verordnung zur Aufhebung der Verordnung Ì_ber gesetzliche Handelsklassen fÌ_r frisches Obst und GemÌ_se,2007;
,,,,,,,,,,,,,,,,13.03.2007,,189/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Verordnung zur Ìãnderung tierseuchenrechtlicher Verordnungen und zur Ìãnderung der Seefischereiverordnung,2007;
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,In (fdf) - Fz - Vk,12.03.2007,In,188/07,0,LuftsicherheitsgebÌ_hrenverordnung (LuftSiGebV),2007;
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,12.03.2007,G,187/07,0,Verordnung Ì_ber die Meldepflicht bei AviÌ_rer Influenza beim Menschen (AviÌ_re-Influenza-Meldepflicht-Verordnung - AIMPV),2007;
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,G (fdf) - FJ - K,09.03.2007,G,186/07,0,Aktionsplan zur Umsetzung der HIV/AIDS-BekÌ_mpfungsstrategie der Bundesregierung,2007;
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,FS (fdf) - AS - FJ - Fz - Wo,08.03.2007,FS,185/07,0,Bericht Ì_ber die Auswirkungen des å¤ 6a des Bundeskindergeldgesetzes (Kinderzuschlag) sowie Ì_ber die gegebenenfalls notwendige Weiterentwicklung dieser Vorschrift,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),09.03.2007,Fz,184/07,0,HaushaltsfÌ_hrung 2006 ÌÏber- und auÌÙerplanmÌ_ÌÙige Ausgaben und VerpflichtungsermÌ_chtigungen im vierten Vierteljahr des Haushaltsjahres 2006,2007;
"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,AA (fdf) - K,08.03.2007,AA,183/07,0,""Abkommen zwischen der Regierung der Bundesrepublik Deutschland und der Regierung von Irland Ì_ber die Einrichtung eines deutsch-irischen zweisprachigen Sekundarabschlusses (bilingual Leaving Certificate) an der Deutschen Schule Dublin, St. Kilian's"",2007";
,,,,,,,,,,,,,,,,02.03.2007,,182/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments mit Empfehlungen an die Kommission zum Statut der EuropÌ_ischen Privatgesellschaft,2007;
,,,,,,,,,,,,,,,,02.03.2007,,181/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu den Beziehungen zwischen der EU und den Pazifik-Inseln - Eine Strategie fÌ_r eine verstÌ_rkte Partnerschaft,2007;
,,,,,,,,,,,,,,,,02.03.2007,,180/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments mit Empfehlungen an die Kommission zu VerjÌ_hrungsfristen in grenzÌ_berschreitenden Streitigkeiten aufgrund von PersonenschÌ_den und tÌ¦dlichen UnfÌ_llen,2007;
",,,,,,,,,,,,,,,,02.03.2007,,179/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments zu """"FÌ¦rderung gesunder ErnÌ_hrung und kÌ¦rperlicher Bewegung: eine europÌ_ische Dimension zur Verhinderung von ÌÏbergewicht, Adipositas und chronischen Krankheiten"""""",2007";
,,,,,,,,,,,,,,,,02.03.2007,,178/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r eine Verordnung des Rates Ì_ber den Abschluss des partnerschaftlichen Fischereiabkommens zwischen der EuropÌ_ischen Gemeinschaft und der Gabunischen Republik,2007;
,,,,,,,,,,,,,,,,02.03.2007,,177/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens Ì_ber die wissenschaftlich-technische Zusammenarbeit zwischen der EuropÌ_ischen Gemeinschaft und der Republik Korea,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),06.03.2007,Fz,176/07,0,Rechnung des Bundesrechnungshofes fÌ_r das Haushaltsjahr 2006 - Einzelplan 20 -,2007;
,,,,,,,,,,,,,,,,01.02.2007,,175/07,,Empfehlung des EuropÌ_ischen Parlaments an den Rat zu den Entwicklungen in den Verhandlungen Ì_ber den Rahmenbeschluss des Rates Ì_ber den Datenschutz im Rahmen der polizeilichen und justiziellen Zusammenarbeit in Strafsachen,2007;
",,,,,,,,,,,,,,,,01.02.2007,,174/07,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates zur Genehmigung des Abschlusses eines Abkommens Ì_ber die VerlÌ_ngerung und Ìãnderung des Abkommens Ì_ber die Forschung und Entwicklung im Bereich der intelligenten Fertigungssysteme (IMS) zwischen der EuropÌ_ischen Gemeinschaft und Australien, Kanada, den EFTA-LÌ_ndern Norwegen und Schweiz, Korea, Japan und den Vereinigten Staaten von Amerika"",2007";
,,,,,,,,,,,,,,,,01.02.2007,,173/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Republik Paraguay Ì_ber bestimmte Aspekte von Luftverkehrsdiensten,2007;
,,,,,,,,,,,,,,,,01.02.2007,,172/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu den institutionellen Aspekten der FÌ_higkeit der EuropÌ_ischen Union zur Aufnahme neuer Mitgliedstaaten,2007;
,,,,,,,,,,,,,,,,01.02.2007,,171/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu der Mitteilung der Kommission zur Erweiterungsstrategie und zu den wichtigsten Herausforderungen fÌ_r den Zeitraum 2006-2007,2007;
,,,,,,,,,,,,,,,,01.02.2007,,170/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Gipfeltreffen EU-Russland vom 24. November 2006 in Helsinki,2007;
,,,,,,,,,,,,,,,,01.02.2007,,169/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zum Gesetzgebungs- und Arbeitsprogramm der Kommission fÌ_r 2007,2007;
",,,,,,,,,,,,,,,,01.02.2007,,168/07,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu der Initiative der Republik ÌĞsterreich, des KÌ¦nigreichs Belgien und der Republik Finnland im Hinblick auf die Annahme eines Beschlusses des Rates Ì_ber die Zusammenarbeit zwischen den VermÌ¦gensabschÌ¦pfungsstellen der Mitgliedstaaten auf dem Gebiet des AufspÌ_rens und der Ermittlung von ErtrÌ_gen aus Straftaten oder anderen VermÌ¦gensgegenstÌ_nden im Zusammenhang mit Straftaten"",2007";
,,,,,,,,,,,,,,,,01.02.2007,,167/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss - im Namen der EuropÌ_ischen Gemeinschaft - einer Vereinbarung zwischen der EuropÌ_ischen Gemeinschaft sowie der Republik Island und dem KÌ¦nigreich Norwegen zur Festlegung der ModalitÌ_ten der Beteiligung dieser Staaten an der EuropÌ_ischen Agentur fÌ_r die operative Zusammenarbeit an den AuÌÙengrenzen der Mitgliedstaaten der EuropÌ_ischen Union,2007;
,,,,,,,,,,,,,,,,09.02.2007,,166/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zum Aktionsprogramm fÌ_r die StraÌÙenverkehrssicherheit - Halbzeitbewertung,2007;
,,,,,,,,,,,,,,,,09.02.2007,,165/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments zum Siebenten und Achten Jahresbericht des Rates gemÌ_ÌÙ Nr. 8 der Operativen Bestimmungen des Verhaltenskodex der EuropÌ_ischen Union fÌ_r Waffenausfuhren,2007;
",,,,,,,,,,,,,,,,09.02.2007,,164/07,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments zu dem Entwurf eines Beschlusses des Rates Ì_ber den Abschluss des Abkommens zur Ìãnderung des am 23. Juni 2000 in Cotonou unterzeichneten Partnerschaftsabkommens zwischen den Mitgliedern der Gruppe der Staaten in Afrika, im Karibischen Raum und im Pazifischen Ozean einerseits und der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten andererseits"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),09.03.2007,Fz,163/07,0,Gesetz zu dem Protokoll vom 4. Juli 2006 zur VerlÌ_ngerung des Abkommens vom 9. April 1995 zwischen der Bundesrepublik Deutschland und den Vereinigten Arabischen Emiraten zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom VermÌ¦gen und zur Belebung der wirtschaftlichen Beziehungen,2007;
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),09.03.2007,AA,162/07,0,Gesetz zu den Protokollen vom 16. Mai 2006 Ì_ber die Ìãnderung des Abkommens vom 6. Juni 1955 Ì_ber die Errichtung eines Internationalen Ausschusses fÌ_r den Internationalen Suchdienst und der Vereinbarung vom 6. Juni 1955 Ì_ber die Beziehungen zwischen dem Internationalen Ausschuss fÌ_r den Internationalen Suchdienst und dem Internationalen Komitee vom Roten Kreuz,2007;
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,U (fdf) - In - Wi,09.03.2007,U,161/07,0,Gesetz zur Umsetzung der Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber die Umwelthaftung zur Vermeidung und Sanierung von UmweltschÌ_den,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2007,In,160/07,0,Gesetz Ì_ber Einmalzahlungen und zur Ìãnderung des Besoldungsstrukturgesetzes,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2007,In,159/07,0,Gesetz zu dem Zusatzprotokoll vom 12. September 2002 zum ÌÏbereinkommen vom 16. November 1989 gegen Doping,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2007,In,158/07,0,Siebtes Gesetz zur Ìãnderung des Bundesvertriebenengesetzes,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),09.03.2007,AS,157/07,0,Gesetz zur Anpassung der Regelaltersgrenze an die demografische Entwicklung und zur StÌ_rkung der Finanzierungsgrundlagen der gesetzlichen Rentenversicherung (RV-Altersgrenzenanpassungsgesetz),2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,AS (fdf) - Wi,09.03.2007,AS,156/07,0,Gesetz zur Verbesserung der BeschÌ_ftigungschancen Ì_lterer Menschen,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),09.03.2007,AS,155/07,0,Erstes Gesetz zur Ìãnderung des Arbeitnehmer-Entsendegesetzes,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),09.03.2007,A,154/07,0,Drittes Gesetz zur Ìãnderung des Weingesetzes,2007;
"0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,EU (fdf) - AS - FJ - G - In - K - R - U - Vk - Wi,02.03.2007,EU,153/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: JÌ_hrliche Strategieplanung fÌ_r 2008"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),01.03.2007,Fz,152/07,0,Vorschlag des Bundesrates fÌ_r die Bestellung eines Mitgliedes des Vorstandes der Deutschen Bundesbank,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),19.03.2007,R,151/07,0,Verfahren vor dem Bundesverfassungsgericht,2007;
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - Fz - In,01.03.2007,R,150/07,0,Entwurf eines Gesetzes zur Reform des Gerichtsvollzieherwesens,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,01.03.2007,R,149/07,0,Entwurf eines Gesetzes zur Ìãnderung des Grundgesetzes,2007;
"0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - G - Wi,28.02.2007,EU,148/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Die ArbeitsplatzqualitÌ_t verbessern und die ArbeitsproduktivitÌ_t steigern - Gemeinschaftsstrategie fÌ_r Gesundheit und Sicherheit am Arbeitsplatz 2007-2012"",2007";
0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,EU (fdf) - Fz - In - Wo,28.02.2007,EU,147/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber Volks- und WohnungszÌ_hlungen,2007;
