AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),20.04.2012,Fz,201/12,0,Gesetz zum Abbau der kalten Progression,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),20.04.2012,Fz,200/12,0,Entwurf eines Gesetzes über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2012 (Nachtragshaushaltsgesetz 2012),2012
,,,,,,,,,,,,,,,,14.03.2012,,199/12,,Endbericht der Evaluation der Leistungen zur Beschäftigungsförderung nach § 16e Absatz 10 des Zweiten Buches Sozialgesetzbuch,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),10.04.2012,Fz,198/12,0,Vorschlag des Bundesrates für die Bestellung eines Mitgliedes des Vorstandes der Deutschen Bundesbank,2012
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU (fdf) - In - Vk,04.04.2012,EU,197/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Vereinfachung der Verbringung von in einem anderen Mitgliedstaat zugelassenen Kraftfahrzeugen innerhalb des Binnenmarkts,2012
,,,,,,,,,,,,,,,,23.03.2012,,196/12,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zur zukünftigen Zusammensetzung (Sitzverteilung) des Ausschusses der Regionen der Europäischen Union,2012
,,,,,,,,,,,,,,,,04.04.2012,,195/12,,Stellungnahme der Europäischen Kommission zu dem Beschluss des Bundesrates zum Weißbuch der Kommission: Fahrplan zu einem einheitlichen europäischen Verkehrsraum - Hin zu einem wettbewerbsorientierten und ressourcenschonenden Verkehrssystem COM(2011) 144 endg.,2012
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,EU (fdf) - AV - G - U,04.04.2012,EU,194/12,0,Vorschlag für eine Richtlinie des Rates zur Festlegung von Anforderungen an den Schutz der Gesundheit der Bevölkerung hinsichtlich radioaktiver Stoffe in Wasser für den menschlichen Gebrauch,2012
,,,,,,,,,,,,,,,,03.04.2012,,193/12,,"Unterrichtung durch die deutsche Delegation in der Parlamentarischen Versammlung der NATO Frühjahrstagung der Parlamentarischen Versammlung der NATO vom 27. bis 30. Mai 2011in Varna, Bulgarien",2012
,,,,,,,,,,,,,,,,03.04.2012,,192/12,,Bericht nach § 99 Bundeshaushaltsordnung über die umsatzsteuerliche Behandlung der Leistungen von Kreditfabriken,2012
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - AV,30.03.2012,EU,191/12,0,"Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung der Richtlinien 1999/4/EG, 2000/36/EG, 2001/111/EG, 2001/113/EG und 2001/114/EG in Bezug auf die der Kommission zu übertragenden Befugnisse",2012
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Vk (fdf) - U,30.03.2012,Vk,190/12,0,Zweiundzwanzigste Verordnung über Änderungen Internationaler Vorschriften über den Umweltschutz im Seeverkehr (Zweiundzwanzigste Verordnung Umweltschutz-See),2012
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),30.03.2012,Wi,189/12,0,Entwurf eines Gesetzes zur Änderung des Übereinkommens vom 19. November 1984 zur Errichtung der Interamerikanischen Investitionsgesellschaft,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),30.03.2012,Wi,188/12,0,Entwurf eines Gesetzes zur Änderung des Übereinkommens vom 18. Oktober 1969 zur Errichtung der Karibischen Entwicklungsbank,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),30.03.2012,Wi,187/12,0,Entwurf eines Gesetzes zur Änderung des Übereinkommens vom 8. April 1959 zur Errichtung der Interamerikanischen Entwicklungsbank,2012
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - AV,29.03.2012,G,186/12,0,Zwölfte Verordnung zur Änderung der Arzneimittelverschreibungsverordnung,2012
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,AV (fdf) - G,29.03.2012,AV,185/12,0,Zweite Verordnung zur Änderung der Fruchtsaftverordnung und anderer lebensmittelrechtlicher Vorschriften,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),30.03.2012,AS,184/12,0,Dritte Verordnung zur Änderung der Schwerbehindertenausweisverordnung,2012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),30.03.2012,R,183/12,0,Entwurf eines Gesetzes zu dem Markenrechtsvertrag von Singapur vom 27. März 2006,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.03.2012,Fz,182/12,0,Entwurf eines Gesetzes zu dem Abkommen vom 7. Dezember 2011 zwischen der Bundesrepublik Deutschland und dem Vereinigten Königreich Großbritannien und Nordirland zur Vermeidung der Doppelbelastung bei der Bankenabgabe,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.03.2012,Fz,181/12,0,Entwurf eines Gesetzes zu dem Abkommen vom 7. Oktober 2011 zwischen der Bundesrepublik Deutschland und der Republik Mauritius zur Vermeidung der Doppelbesteuerung und der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen,2012
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),30.03.2012,AV,180/12,0,Entwurf eines Gesetzes zu dem Übereinkommen vom 4. Oktober 2003 zur Gründung des Globalen Treuhandfonds für Nutzpflanzenvielfalt,2012
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),30.03.2012,AA,179/12,0,Entwurf eines Gesetzes zu dem Übereinkommen vom 9. Dezember 2011 über den Internationalen Suchdienst,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Wo (fdf) - AS - Fz,30.03.2012,Wo,178/12,0,Elfte Verordnung zur Änderung der Wohngeldverordnung,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Wo (fdf) - AS - Fz,30.03.2012,Wo,177/12,0,Entwurf eines Dritten Gesetzes zur Änderung wohnungsrechtlicher Vorschriften,2012
0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,Wi (fdf) - AV - G - In - R - U,30.03.2012,Wi,176/12,0,Entwurf eines Achten Gesetzes zur Änderung des Gesetzes gegen Wettbewerbsbeschränkungen (8. GWB-ÄndG),2012
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,U (fdf) - In,30.03.2012,U,175/12,0,Entwurf eines Gesetzes zur Änderung des Geodatenzugangsgesetzes,2012
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,R (fdf) - V,30.03.2012,R,174/12,0,Entwurf eines Gesetzes für einen Gerichtsstand bei besonderer Auslandsverwendung der Bundeswehr,2012
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,R (fdf) - FJ - G - In,30.03.2012,R,173/12,0,Entwurf eines Gesetzes zur bundesrechtlichen Umsetzung des Abstandsgebotes im Recht der Sicherungsverwahrung,2012
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,30.03.2012,R,172/12,0,Entwurf eines ... Strafrechtsänderungsgesetzes - Beschränkung der Möglichkeit zur Strafmilderung bei Aufklärungs- und Präventionshilfe (... StrÄndG),2012
0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,In (fdf) - U - Vk - Wi - Wo,30.03.2012,In,171/12,0,Entwurf eines Gesetzes zur Verbesserung der Öffentlichkeitsbeteiligung und Vereinheitlichung von Planfeststellungsverfahren (PlVereinhG),2012
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,G (fdf) - AS - FS - Fz - Wi,30.03.2012,G,170/12,0,Entwurf eines Gesetzes zur Neuausrichtung der Pflegeversicherung (Pflege-Neuausrichtungs-Gesetz - PNG),2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.03.2012,Fz,169/12,0,Entwurf eines Gesetzes zum Abkommen vom 19. und 28. Dezember 2011 zwischen dem Deutschen Institut in Taipeh und der Taipeh Vertretung in der Bundesrepublik Deutschland zur Vermeidung der Doppelbesteuerung und zur Verhinderung der Steuerverkürzung hinsichtlich der Steuern vom Einkommen und vom Vermögen,2012
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,30.03.2012,Fz,168/12,0,Entwurf eines Gesetzes zur Ausführung der Verordnung (EU) Nr. 236/2012 des Europäischen Parlaments und des Rates vom 14. März 2012 über Leerverkäufe und bestimmte Aspekte von Credit Default Swaps (EU-Leerverkaufs-Ausführungsgesetz),2012
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,Fz (fdf) - EU - R - Wi,30.03.2012,Fz,167/12,0,Entwurf eines Gesetzes zur Änderung des Bundesschuldenwesengesetzes,2012
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - EU - Wi,30.03.2012,Fz,166/12,0,Entwurf eines Gesetzes zur finanziellen Beteiligung am Europäischen Stabilitätsmechanismus (ESM-Finanzierungsgesetz - ESMFinG),2012
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,30.03.2012,EU,165/12,0,Entwurf eines Gesetzes zu dem Vertrag vom 2. Februar 2012 zur Einrichtung des Europäischen Stabilitätsmechanismus,2012
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,30.03.2012,EU,164/12,0,"Entwurf eines Gesetzes zu dem Beschluss des Europäischen Rates vom 25. März 2011 zur Änderung des Artikels 136 des Vertrags über die Arbeitsweise der Europäischen Union hinsichtlich eines Stabilitätsmechanismus für die Mitgliedstaaten, deren Währung der Euro ist",2012
,,,,,,,,,,,,,,,,27.03.2012,,163/12,,"Benennung eines Mitglieds und eines stellvertretenden Mitglieds für den Beirat der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",2012
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,EU (fdf) - Fz - In - Wi,23.03.2012,EU,162/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über den Zugang von Waren und Dienstleistungen aus Drittländern zum EU-Binnenmarkt für das öffentliche Beschaffungswesen und über die Verfahren zur Unterstützung von Verhandlungen über den Zugang von Waren und Dienstleistungen aus der Union zu den öffentlichen Beschaffungsmärkten von Drittländern,2012
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,26.03.2012,EU,161/12,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinie 2006/66/EG über Batterien und Akkumulatoren sowie für Altbatterien und Altakkumulatoren hinsichtlich des Inverkehrbringens von Cadmium enthaltenden Gerätebatterien und -akkumulatoren, die zur Verwendung in schnurlosen Elektrowerkzeugen bestimmt sind",2012
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - AV - U - Vk - Wi,23.03.2012,EU,160/12,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen über die Strategie der Europäischen Union für den Ostseeraum",2012
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - AS - R - Wi,23.03.2012,EU,159/12,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Durchsetzung der Richtlinie 96/71/EG über die Entsendung von Arbeitnehmern im Rahmen der Erbringung von Dienstleistungen,2012
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - AS - R - Wi,23.03.2012,EU,158/12,0,Vorschlag für eine Verordnung des Rates über die Ausübung des Rechts auf Durchführung kollektiver Maßnahmen im Kontext der Niederlassungs- und der Dienstleistungsfreiheit,2012
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,EU (fdf) - AS - Vk - Wi,23.03.2012,EU,157/12,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Verantwortlichkeit der Flaggenstaaten für die Durchsetzung der Richtlinie 2009/13/EG des Rates zur Durchführung der Vereinbarung zwischen dem Verband der Reeder in der Europäischen Gemeinschaft (ECSA) und der Europäischen Transportarbeiter-Föderation (ETF) über das Seearbeitsübereinkommen 2006 und zur Änderung der Richtlinie 1999/63/EG,2012
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,EU (fdf) - AS - Vk - Wi,23.03.2012,EU,156/12,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinie 2009/16/EG über die Hafenstaatkontrolle,2012
0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,EU (fdf) - R - U - Vk - Wi,23.03.2012,EU,155/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über das Recycling von Schiffen,2012
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - AV,26.03.2012,EU,154/12,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Ständiger Ausschuss für die Lebensmittelkette und Tiergesundheit; Sektion ""Antimikrobielle Resistenzen"")",2012
,,,,,,,,,,,,,,,,23.03.2012,,153/12,,Benennung eines stellvertretenden Mitglieds für den Eisenbahninfrastrukturbeirat,2012
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - Wi,23.03.2012,U,152/12,0,"Entschließung des Bundesrates - Energiewende voranbringen: Investitionssicherheit, Planbarkeit und Kostendeckung der Photovoltaikförderung durch das Erneuerbare-Energien-Gesetz sichern",2012
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,U (fdf) - R - Wi,23.03.2012,U,151/12,0,Entschließung des Bundesrates zu den mit der EEG-Novelle vorgesehenen Änderungen bei der Förderung des Solarstroms,2012
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,R (fdf) - In - U,22.03.2012,R,150/12,0,Entschließung des Bundesrates zur Wahrung der verfassungsmäßigen Rechte des Bundesrates in der Gesetzgebung,2012
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Wi (fdf) - U,21.03.2012,Wi,149/12,0,"Entschließung des Bundesrates für ein konzeptionelles Vorgehen der Bundesregierung bei der Energiewende (""Masterplan Energiewende"")",2012
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,Wi (fdf) - Fz - U - Wo,21.03.2012,Wi,148/12,0,Entschließung des Bundesrates zur Forderung gesetzgeberischer Initiativen betreffend die nachhaltige Erhöhung der Energieeffizienz in Deutschland,2012
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,U (fdf) - In - Wi,21.03.2012,U,147/12,0,"Entschließung des Bundesrates zur Änderung des Atomgesetzes - Ausstieg aus der Kernenergie konsequent vollziehen, Brennstoffanreicherung beenden",2012
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),21.03.2012,EU,146/12,0,Nationales Reformprogramm 2012,2012
,,,,,,,,,,,,,,,,13.03.2012,,145/12,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zur Finanzierung der Influenzapandemie (A/H1N1) 2009,2012
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - Fz - R - Wi,19.03.2012,EU,144/12,0,Grünbuch der Kommission: Schattenbankwesen,2012
,,,,,,,,,,,,,,,,15.03.2012,,143/12,,Verbraucherpolitischer Bericht 2012,2012
,,,,,,,,,,,,,,,,13.03.2012,,142/12,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zu dem Gesetz zur strukturellen Weiterentwicklung der Pflegeversicherung (Pflege-Weiterentwicklungsgesetz),2012
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FS (fdf) - AS - FJ - Fz,14.03.2012,FS,141/12,0,Achter Familienbericht Zeit für Familie - Familienzeitpolitik als Chance einer nachhaltigen Familienpolitik und Stellungnahme der Bundesregierung,2012
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Fz - Wi,14.03.2012,AS,140/12,0,Bericht der Bundesregierung über die Auswirkungen des Gesetzes zur Verbesserung der Rahmenbedingungen für die Absicherung flexibler Arbeitszeitregelungen und zur Änderung anderer Gesetze,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),14.03.2012,AS,139/12,0,Entwurf eines Gesetzes zur Klarstellung der Auskunftserteilung zur Altersvorsorge durch die Träger der gesetzlichen Rentenversicherung,2012
,,,,,,,,,,,,,,,,09.03.2012,,138/12,,Bericht der Bundesregierung zur Wirksamkeit von § 7 des EG-Verbraucherschutzdurchsetzungsgesetzes,2012
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,13.03.2012,Fz,137/12,0,Vierte Verordnung zur Änderung der Ausbildungs- und Prüfungsordnung für die Steuerbeamten (StBAPO),2012
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,EU (fdf) - AV - Fz - U - Wi,12.03.2012,EU,136/12,0,"Vorschlag für einen Beschluss des Europäischen Parlaments und des Rates über Anrechnungsvorschriften und Aktionspläne für die Emissionen und den Abbau von Treibhausgasen infolge von Tätigkeiten im Sektor Landnutzung, Landnutzungsänderungen und Forstwirtschaft",2012
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,12.03.2012,EU,135/12,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Sicherstellung und Einziehung von Erträgen aus Straftaten in der Europäischen Union,2012
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,EU (fdf) - Fz - In - R - Wi,09.03.2012,EU,134/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Verbesserung der Wertpapierabrechnungen in der Europäischen Union und über Zentralverwahrer sowie zur Änderung der Richtlinie 98/26/EG,2012
,,,,,,,,,,,,,,,,01.03.2012,,133/12,,Programm zur nachhaltigen Nutzung und zum Schutz der natürlichen Ressourcen (Deutsches Ressourceneffizienzprogramm),2012
,,,,,,,,,,,,,,,,01.03.2012,,132/12,,"Gutachten zu Forschung, Innovation und technologischer Leistungsfähigkeit 2012",2012
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),08.03.2012,Vk,131/12,0,"Erste Verordnung zur Änderung der Anlagen A und B zum Abkommen vom 21. November 2000 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Polen über den Bau und die Erhaltung von Grenzbrücken in der Bundesrepublik Deutschland im Zuge von öffentlichen Straßen außerhalb des Netzes der Bundesfernstraßen, in der Republik Polen im Zuge von öffentlichen Straßen außerhalb des Netzes der Landesstraßen",2012
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - Fz - R - Wi,09.03.2012,EU,130/12,0,"Entwurf eines Gesetzes zu dem Vertrag vom 2. März 2012 über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion",2012
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,AS (fdf) - FJ - R - Wi,07.03.2012,AS,129/12,0,Entschließung des Bundesrates zur Bekämpfung der Entgeltungleichheit von Frauen und Männern,2012
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,EU (fdf) - R - U,07.03.2012,EU,128/12,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Konkretere Vorteile aus den Umweltmaßnahmen der EU - Schaffung von Vertrauen durch mehr Information und größere Reaktionsbereitschaft der Behörden",2012
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - G,06.03.2012,EU,127/12,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Arbeitsgruppe der Kommission ""Internal Market Information System (IMI) im Bereich der Berufsanerkennungsrichtlinie"" und Ausschuss der Kommission für die Richtlinie 2005/36/EG über die Anerkennung beruflicher Qualifikationen)",2012
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - AV,05.03.2012,EU,126/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über die Verbringung von Heimtieren zu anderen als Handelszwecken,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,125/12,0,"Gesetz zu dem Abkommen vom 30. August 2010 zwischen der Regierung der Bundesrepublik Deutschland und dem Ministerkabinett der Ukraine über die Zusammenarbeit im Bereich der Bekämpfung der Organisierten Kriminalität, des Terrorismus und anderer Straftaten von erheblicher Bedeutung",2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,124/12,0,Gesetz zu dem Abkommen vom 14. April 2010 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Kosovo über die Zusammenarbeit im Sicherheitsbereich,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,123/12,0,Gesetz zu dem Abkommen vom 27. Mai 2009 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung des Königreichs Saudi-Arabien über die Zusammenarbeit im Sicherheitsbereich,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,122/12,0,Gesetz zu dem Abkommen vom 10. März 2009 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Kroatien über die Zusammenarbeit bei der Bekämpfung der Organisierten und der schweren Kriminalität,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,121/12,0,Gesetz zu dem Abkommen vom 22. Februar 2009 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung des Staates Katar über die Zusammenarbeit im Sicherheitsbereich,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,120/12,0,Gesetz zu dem Abkommen vom 13. Februar 2007 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung des Staates Kuwait über die Zusammenarbeit im Sicherheitsbereich,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),09.03.2012,Wi,119/12,0,Gesetz zur Neuordnung des Energieverbrauchskennzeichnungsrechts,2012
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),09.03.2012,Vk,118/12,0,Siebtes Gesetz zur Änderung eisenbahnrechtlicher Vorschriften,2012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),09.03.2012,R,117/12,0,Gesetz über die Vereinfachung des Austauschs von Informationen und Erkenntnissen zwischen den Strafverfolgungsbehörden der Mitgliedstaaten der Europäischen Union,2012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),09.03.2012,R,116/12,0,Gesetz zur Änderung des Bürgerlichen Gesetzbuchs zum besseren Schutz der Verbraucherinnen und Verbraucher vor Kostenfallen im elektronischen Geschäftsverkehr und zur Änderung des Wohnungseigentumsgesetzes,2012
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),09.03.2012,In,115/12,0,"Gesetz über die geodätischen Referenzsysteme, -netze und geotopographischen Referenzdaten des Bundes (Bundesgeoreferenzdatengesetz - BGeoRG)",2012
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),09.03.2012,Fz,114/12,0,Gesetz zur Änderung des Gemeindefinanzreformgesetzes und von steuerlichen Vorschriften,2012
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,EU (fdf) - G - R - Wi,01.03.2012,EU,113/12,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates betreffend die Transparenz von Maßnahmen zur Regelung der Preisfestsetzung bei Humanarzneimitteln und ihrer Aufnahme in die staatlichen Krankenversicherungssysteme,2012
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,02.03.2012,R,112/12,0,Entschließung des Bundesrates zum Referentenentwurf des Bundesministeriums der Justiz für ein Zweites Gesetz zur Modernisierung des Kostenrechts (2. KostRMoG),2012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),19.03.2012,R,111/12,0,Verfahren vor dem Bundesverfassungsgericht,2012
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,EU (fdf) - K - U - Wi,29.02.2012,EU,110/12,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Rohstoffe für das künftige Wohlergehen Europas nutzbar machen - Vorschlag für eine Europäische Innovationspartnerschaft für Rohstoffe",2012
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,EU (fdf) - AV - K - U,29.02.2012,EU,109/12,0,"Mitteilung der Kommission an das Europäische Parlament und den Rat über die Europäische Innovationspartnerschaft ""Landwirtschaftliche Produktivität und Nachhaltigkeit""",2012
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,R (fdf) - FJ - In,29.02.2012,R,108/12,0,Entwurf eines Gesetzes zum Schutz des Erbrechts und der Verfahrensbeteiligungsrechte nichtehelicher und einzeladoptierter Kinder im Nachlassverfahren,2012
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,EU (fdf) - FS - G - K,29.02.2012,EU,107/12,0,"Mitteilung der Kommission an das Europäische Parlament und den Rat: Den strategischen Durchführungsplan der Europäischen Innovationspartnerschaft ""Aktivität und Gesundheit im Alter"" voranbringen",2012
,,,,,,,,,,,,,,,,28.02.2012,,106/12,,"Benennung eines stellvertretenden Mitglieds des Kuratoriums der Stiftung ""Erinnerung, Verantwortung und Zukunft""",2012
,,,,,,,,,,,,,,,,20.02.2012,,105/12,,Entschließung des Europäischen Parlaments,2012
,,,,,,,,,,,,,,,,17.01.2012,,104/12,,Entschließungen des Europäischen Parlaments,2012
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),24.02.2012,Wi,103/12,0,"Benennung eines Mitglieds und eines stellvertretenden Mitglieds für den Beirat der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",2012
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),20.02.2012,U,102/12,0,Fortschrittsbericht 2012 zur nationalen Nachhaltigkeitsstrategie,2012
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,AS (fdf) - Fz - R - Wi,24.02.2012,AS,101/12,0,"Entschließung des Bundesrates ""Umgehung von Arbeitnehmerschutzrechten durch Werkverträge verhindern - jetzt""",2012
,,,,,,,,,,,,,,,,24.02.2012,,100/12,,"Fragen an die Bundesregierung zur Griechenlandhilfe, zum ESM, zum Fiskalpakt und zur Änderung des Artikels 136 AEUV",2012
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,R (fdf) - G - In,23.02.2012,R,99/12,0,Entwurf eines Gesetzes zur Stärkung des Schutzes von Vertrauensverhältnissen zu Berufsgeheimnisträgern im Strafprozessrecht,2012
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,In (fdf) - Vk - Wi,22.02.2012,In,98/12,0,Entschließung des Bundesrates zur Erstellung eines Gesamtkonzepts zum Schutz deutschflaggiger Schiffe vor Piratenangriffen,2012
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - AV - Fz - R - Wi,21.02.2012,EU,97/12,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Festlegung des Zollkodex der Europäischen Union (Neufassung),2012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),20.02.2012,R,96/12,0,Vorschlag der Bundesministerin der Justiz für die Ernennung eines Bundesanwalts beim Bundesgerichtshof,2012
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),17.02.2012,AV,95/12,0,Entwurf einer Fünften Verordnung zur Änderung der Tierschutz-Nutztierhaltungsverordnung,2012
