0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - AS - In,18.01.2006,Vk,38/06,0,"Entschließung des Bundesrates zur Umsetzung der Richtlinie 2002/15/EG des Europäischen Parlaments und des Rates vom 11. März 2002 zur Regelung der Arbeitszeit von Personen, die Fahrtätigkeiten im Bereich des Straßentransports ausüben",2006
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),20.01.2006,U,37/06,0,Gesetz zur Änderung des Abkommens vom 31. März 1992 zur Erhaltung der Kleinwale in der Nord- und Ostsee (Gesetz zur Ausweitung des ASCOBANS-Abkommensgebiets),2006
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),20.01.2006,U,36/06,0,Gesetz zu der Zweiten Änderung des Übereinkommens vom 25. Februar 1991 über die Umweltverträglichkeitsprüfung im grenzüberschreitenden Rahmen (Zweites Espoo-Vertragsgesetz),2006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),20.01.2006,AS,35/06,0,Gesetz zu dem Abkommen vom 8. April 2005 zwischen der Bundesrepublik Deutschland und Rumänien über Soziale Sicherheit,2006
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),20.01.2006,Wi,34/06,0,Zwölftes Gesetz zur Änderung des Außenwirtschaftsgesetzes und der Außenwirtschaftsverordnung,2006
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,EU (fdf) - A - In - U - Vk,17.01.2006,EU,33/06,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinie 2002/59/EG über die Einrichtung eines gemeinschaftlichen Überwachungs- und Informationssystems für den Schiffsverkehr,2006
0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,EU (fdf) - In - U - Vk - Wo,17.01.2006,EU,32/06,0,Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat und das Europäische Parlament über eine thematische Strategie für die städtische Umwelt,2006
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - AS - R - Wi,17.01.2006,EU,31/06,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über das auf vertragliche Schuldverhältnisse anzuwendende Recht (Rom I),2006
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,EU (fdf) - FJ - FS - R,17.01.2006,EU,30/06,0,"Vorschlag für eine Verordnung des Rates über die Zuständigkeit und das anwendbare Recht in Unterhaltssachen, die Anerkennung und Vollstreckung von Unterhaltsentscheidungen und die Zusammenarbeit im Bereich der Unterhaltspflichten",2006
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Vk (fdf) - In - Wi,17.01.2006,Vk,29/06,0,Verordnung zur Änderung straßenverkehrsrechtlicher Vorschriften,2006
