AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),03.11.2003,A,816/03,0,Zweite Verordnung zur Änderung der Zusatzabgabenverordnung,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),03.11.2003,A,815/03,0,Erste Verordnung zur Änderung der Rebenpflanzgutverordnung,2003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),07.11.2003,Vk,814/03,0,Gesetz zu dem Zusatzprotokoll Nr. 7 vom 27. November 2002 zu der Revidierten Rheinschifffahrtsakte vom 17. Oktober 1868,2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),07.11.2003,R,813/03,0,Gesetz zu dem Internationalen Übereinkommen der Vereinten Nationen vom 9. Dezember 1999 zur Bekämpfung der Finanzierung des Terrorismus,2003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),07.11.2003,In,812/03,0,"Gesetz zu dem Protokoll vom 28. November 2002 zur Änderung des Europol-Übereinkommens und des Protokolls über die Vorrechte und Immunitäten für Europol, die Mitglieder der Organe, die stellvertretenden Direktoren und die Bediensteten von Europol",2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),07.11.2003,Fz,811/03,0,Gesetz zu dem Abkommen vom 13. Januar 2003 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Sonderverwaltungsregion Hongkong der Volksrepublik China zur Vermeidung der Doppelbesteuerung von Schifffahrtsunternehmen auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,2003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),07.11.2003,AA,810/03,0,"Gesetz zu dem Vertrag vom 5. März 2002 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über den Verlauf der Staatsgrenze in den Grenzabschnitten Bargen/Blumberg, Barzheim/Hilzingen, Dörflingen/Büsingen, Hüntwangen/Hohentengen und Wasterkingen/Hohentengen",2003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),07.11.2003,Vk,809/03,0,Zwölftes Gesetz zur Änderung des Luftverkehrsgesetzes,2003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),07.11.2003,Vk,808/03,0,Gesetz zur Neuregelung des Rechts der Verkehrsstatistik,2003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),07.11.2003,Vk,807/03,0,Gesetz zur Änderung des Straßenverkehrsgesetzes,2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),07.11.2003,R,806/03,0,Gesetz zur Änderung des Gesetzes über internationale Patentübereinkommen,2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),07.11.2003,R,805/03,0,Gesetz zu dem Übereinkommen vom 17. Oktober 2000 über die Anwendung des Artikels 65 des Übereinkommens über die Erteilung europäischer Patente,2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),07.11.2003,R,804/03,0,Gesetz zur Umsetzung familienrechtlicher Entscheidungen des Bundesverfassungsgerichts,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),07.11.2003,Fz,803/03,0,Gesetz zur Modernisierung des Investmentwesens und zur Besteuerung von Investmentvermögen (Investmentmodernisierungsgesetz),2003
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Fz (fdf) - A - FJ - U,07.11.2003,Fz,802/03,0,Zweites Gesetz zur Änderung steuerlicher Vorschriften (Steueränderungsgesetz 2003 - StÄndG 2003),2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),07.11.2003,Fz,801/03,0,Gesetz zur Änderung und Ergänzung des Entschädigungsgesetzes und anderer Vorschriften (Entschädigungsrechtsänderungsgesetz - EntschRÄndG),2003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,AS (fdf) - Wi,07.11.2003,AS,800/03,0,Gesetz zur Neuordnung der Sicherheit von technischen Arbeitsmitteln und Verbraucherprodukten,2003
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,AS (fdf) - A - Fz - G,07.11.2003,AS,799/03,0,Drittes Gesetz zur Änderung des Sechsten Buches Sozialgesetzbuch und anderer Gesetze,2003
0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,AS (fdf) - A - FJ - Fz - G - R - Wi,07.11.2003,AS,798/03,0,Zweites Gesetz zur Änderung des Sechsten Buches Sozialgesetzbuch und anderer Gesetze,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),07.11.2003,A,797/03,0,Erstes Gesetz zur Änderung des Verfütterungsverbotsgesetzes,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),07.11.2003,A,796/03,0,Gesetz zur Durchführung gemeinschaftsrechtlicher Vorschriften über die Verarbeitung und Beseitigung von nicht für den menschlichen Verzehr bestimmten tierischen Nebenprodukten,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),07.11.2003,A,795/03,0,Drittes Gesetz zur Änderung des Saatgutverkehrsgesetzes,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),31.10.2003,Fz,794/03,0,Haushaltsführung 2003 Unterrichtung gemäß § 37 Abs. 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1513 Titel 636 27 - Beteiligung des Bundes an der hüttenknappschaftlichen Zusatzversicherung (HZV) -,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),31.10.2003,Fz,793/03,0,Haushaltsführung 2003 Unterrichtung gemäß § 37 Abs. 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1513 Titel 636 85 - Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten beschäftigten behinderten Menschen -,2003
,,,,,,,,,,,,,,,,27.10.2003,,792/03,,Entschließung des Europäischen Parlaments zum Vierten Jahresbericht des Rates gemäß Nummer 8 der operativen Bestimmungen des Verhaltenskodex der Europäischen Union für Waffenausfuhren,2003
,,,,,,,,,,,,,,,,27.10.2003,,791/03,,Entschließung des Europäischen Parlaments zu den Beratungen des Petitionsausschusses in der Sitzungsperiode 2002-2003,2003
,,,,,,,,,,,,,,,,27.10.2003,,790/03,,Entschließung des Europäischen Parlaments zu dem Jahresbericht 2002 über die Tätigkeit des Europäischen Bürgerbeauftragten,2003
,,,,,,,,,,,,,,,,27.10.2003,,789/03,,Entschließung des Europäischen Parlaments zum Beitrag der Europäischen Union zum Plan für die Umsetzung der Beschlüsse des Weltgipfels für nachhaltige Entwicklung,2003
,,,,,,,,,,,,,,,,27.10.2003,,788/03,,Entschließung des Europäischen Parlaments zur 5. WTO-Ministerkonferenz in Cancún,2003
,,,,,,,,,,,,,,,,27.10.2003,,787/03,,Entschließung des Europäischen Parlaments zu dem Entwurf eines Vertrags über eine Verfassung für Europa und die Stellungnahme des Europäischen Parlaments zur Einberufung der Regierungskonferenz,2003
,,,,,,,,,,,,,,,,27.10.2003,,786/03,,Entschließung des Europäischen Parlaments zu dem Gemeinsamen Bericht der Kommission und des Rates über angemessene und nachhaltige Renten,2003
,,,,,,,,,,,,,,,,27.10.2003,,785/03,,Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für eine Verordnung des Rates über den Abschluss des Abkommens in Form eines Briefwechsels über die Verlängerung des Protokolls zur Festlegung der Fangmöglichkeiten und der finanziellen Gegenleistung nach dem Abkommen zwischen der Europäischen Wirtschaftsgemeinschaft und der Regierung von Mauritius über die Fischerei vor der Küste von Mauritius für die Zeit vom 3. Dezember 2002 bis 2. Dezember 2003,2003
,,,,,,,,,,,,,,,,27.10.2003,,784/03,,Entschließung des Europäischen Parlaments zu der Mitteilung der Kommission über den Fortschritt bei der Umsetzung der Dokumente zur gemeinsamen Bewertung der Beschäftigungspolitik in den Beitrittsländern,2003
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,29.10.2003,EU,783/03,0,"Vorschlag für eine Richtlinie des Rates zur Änderung der Richtlinie 90/434/EWG des Rates vom 23. Juli 1990 über das gemeinsame Steuersystem für Fusionen, Spaltungen, die Einbringung von Unternehmensteilen und den Austausch von Anteilen, die Gesellschaften verschiedener Mitgliedstaaten betreffen",2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),18.11.2003,R,782/03,0,Verfahren vor dem Bundesverfassungsgericht,2003
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,EU (fdf) - G - In,29.10.2003,EU,781/03,0,"Vorschlag für eine Entscheidung des Rates betreffend den Informationsaustausch, die Risikobewertung und die Kontrolle bei neuen Suchtstoffen und neuen synthetischen Drogen",2003
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - AS,29.10.2003,G,780/03,0,Entschließung des Bundesrates zum Präventionsgesetz,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.10.2003,Fz,779/03,0,Haushaltsführung 2003 Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1502 Titel 682 41 - Erstattung von Fahrgeldausfällen -,2003
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - U - Vk - Wi,27.10.2003,EU,778/03,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Angleichung der Rechtsvorschriften der Mitgliedstaaten über Maßnahmen gegen die Emission gasförmiger Schadstoffe und luftverunreinigender Partikel aus Selbstzündungsmotoren zum Antrieb von Fahrzeugen und die Emission gasförmiger Schadstoffe aus mit Flüssiggas oder Erdgas betriebenen Fremdzündungsmotoren zum Antrieb von Fahrzeugen,2003
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - A - U,24.10.2003,EU,777/03,0,Vorschlag für einen Beschluss des Rates zur Einsetzung regionaler Beiräte für die Gemeinsame Fischereipolitik,2003
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - Fz,24.10.2003,EU,776/03,0,Bericht der Kommission der Europäischen Gemeinschaften an das Europäische Parlament und den Rat: Umfassender Bericht über das Funktionieren des Garantiefonds,2003
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU (fdf) - In - Vk,27.10.2003,EU,775/03,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Verwendung von Frontschutzbügeln an Fahrzeugen und zur Änderung der Richtlinie 70/156/EWG des Rates,2003
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - FJ - In,28.10.2003,Vk,774/03,0,"Entwurf einer Verordnung über die freiwillige Teilnahme von jungen Fahranfängerinnen und Fahranfängern an einem Modellversuch ""Begleitetes Fahren ab 17""",2003
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,R (fdf) - Fz - Wo,27.10.2003,R,773/03,0,Verordnung zur Übertragung der Zuständigkeiten des Oberfinanzpräsidenten der Oberfinanzdirektion Berlin nach dem Investitionsvorranggesetz auf das Bundesamt zur Regelung offener Vermögensfragen (Zweite Investitionsvorrangzuständigkeitsübertragungsverordnung - 2. InVorZuV),2003
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,R (fdf) - Fz - Wo,27.10.2003,R,772/03,0,Verordnung zur Übertragung der Zuständigkeiten des Oberfinanzpräsidenten der Oberfinanzdirektion Berlin nach § 8 Satz 2 der Grundstücksverkehrsordnung auf das Bundesamt zur Regelung offener Vermögensfragen (Grundstücksverkehrsgenehmigungszuständigkeitsübertragungsverordnung - GrundVZÜV),2003
,,,,,,,,,,,,,,,,16.10.2003,,769/03,,"Mitteilung der Bundesregierung zu der Entschließung des Bundesrates zur Erhebung des 5. August zum ""Nationalen Gedenktag für die Opfer von Vertreibung""",2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),20.10.2003,Fz,768/03,0,Bestellung von Mitgliedern des Verwaltungsrates der Kreditanstalt für Wiederaufbau,2003
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,EU (fdf) - FJ,17.10.2003,EU,767/03,0,Benennung von Vertretern in Beratungsgremien der Europäischen Union (Beratender Ausschuss der Kommission für Chancengleichheit zwischen Frauen und Männern),2003
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,17.10.2003,Fz,766/03,0,Verordnung zur Festsetzung der Erhöhungszahl für die Gewerbesteuerumlage nach § 6 Absatz 5 des Gemeindefinanzreformgesetzes im Jahr 2004,2003
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,17.10.2003,A,765/03,0,Dritte Verordnung zur Änderung der Tabakverordnung,2003
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,In (fdf) - FJ,17.10.2003,In,764/03,0,Verordnung über die Mitwirkung der Helfer und Helferinnen im Technischen Hilfswerk (THW-Mitwirkungsverordnung),2003
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,15.10.2003,EU,763/03,0,Vorschlag für eine Richtlinie des Rates zur Festlegung der Veterinärbedingungen für die Einfuhr bestimmter lebender Huftiere in die Gemeinschaft und zur Änderung der Richtlinien 90/426/EWG und 92/65/EWG,2003
,,,,,,,,,,,,,,,,21.11.2003,,762/03,,"Neubenennung von Vertretern in Beratungsgremien der Europäischen Union (hier: Gremien, in denen die Vertreter seit 2000 tätig sind)",2003
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,In (fdf) - A - FJ - Fz - K - U - Wi,16.10.2003,In,761/03,0,Entwurf eines Gesetzes zum Abbau von Statistiken,2003
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,16.10.2003,A,760/03,0,Verordnung über Kakao- und Schokoladenerzeugnisse (Kakaoverordnung),2003
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - A - In,15.10.2003,Fz,759/03,0,Entwurf eines ... Gesetzes zur Änderung des Rennwett- und Lotteriegesetzes,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),15.10.2003,Fz,758/03,0,Allgemeine Verwaltungsvorschrift zur Anwendung des Einkommensteuerrechts (Einkommensteuer-Richtlinien 2003 - EStR 2003),2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),15.10.2003,AS,757/03,0,Verordnung über maßgebende Rechengrößen der Sozialversicherung für 2004 (Sozialversicherungs-Rechengrößenverordnung 2004),2003
0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,Wo (fdf) - A - Fz - In - R - U - Wi,17.10.2003,Wo,756/03,0,Entwurf eines Gesetzes zur Anpassung des Baugesetzbuchs an EU-Richtlinien (Europarechtsanpassungsgesetz Bau - EAG Bau),2003
0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,Wi (fdf) - A - Fz - In - K - R - Wo,17.10.2003,Wi,755/03,0,Entwurf eines Telekommunikationsgesetzes (TKG),2003
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),17.10.2003,U,754/03,0,Entwurf eines Gesetzes zu dem Internationalen Maasübereinkommen vom 3. Dezember 2002,2003
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,17.10.2003,R,753/03,0,Entwurf eines Gesetzes zu dem Vertrag vom 17. Juli 2003 zwischen der Bundesrepublik Deutschland und der Republik Polen über die Ergänzung des Europäischen Auslieferungsübereinkommens vom 13. Dezember 1957 und die Erleichterung seiner Anwendung,2003
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,17.10.2003,R,752/03,0,Entwurf eines Gesetzes zu dem Vertrag vom 17. Juli 2003 zwischen der Bundesrepublik Deutschland und der Republik Polen über die Ergänzung des Europäischen Übereinkommens vom 20. April 1959 über die Rechtshilfe in Strafsachen und die Erleichterung seiner Anwendung,2003
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,R (fdf) - FJ - FS,17.10.2003,R,751/03,0,Entwurf eines Gesetzes zur Änderung der Vorschriften über die Anfechtung der Vaterschaft und das Umgangsrecht von Bezugspersonen des Kindes,2003
,,,,,,,,,,,,,,,,15.10.2003,,750/03,,Einsetzung einer gemeinsamen Kommission von Bundestag und Bundesrat zur Modernisierung der bundesstaatlichen Ordnung,2003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),17.10.2003,In,749/03,0,Entwurf eines Gesetzes zu dem Europäischen Übereinkommen vom 6. November 1997 über die Staatsangehörigkeit,2003
0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,G (fdf) - A - FJ - Fz - Wi,17.10.2003,G,748/03,0,Entwurf eines Zwölften Gesetzes zur Änderung des Arzneimittelgesetzes,2003
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,AS (fdf) - Fz - K - Wi,15.10.2003,AS,747/03,0,Dritte Verordnung zur Änderung der Schwerbehinderten-Ausgleichsabgabeverordnung,2003
0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,AS (fdf) - FJ - Fz - In - K - Wi,17.10.2003,AS,746/03,0,Entwurf eines Gesetzes zur Förderung der Ausbildung und Beschäftigung schwerbehinderter Menschen,2003
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,A (fdf) - K - Wi,17.10.2003,A,745/03,0,Entwurf eines Gesetzes zu dem Änderungsprotokoll vom 22. Juni 1998 zum Europäischen Übereinkommen zum Schutz der für Versuche und andere wissenschaftliche Zwecke verwendeten Wirbeltiere,2003
,,,,,,,,,,,,,,,,15.10.2003,,744/03,,Entschließung des Bundesrates zur Anmeldung von Beratungsgegenständen in der Regierungskonferenz,2003
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Vk (fdf) - In - U,14.10.2003,Vk,743/03,0,Verordnung zur Änderung der Verordnung über technische Kontrollen von Nutzfahrzeugen auf der Straße,2003
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,A (fdf) - Fz - G - U,14.10.2003,A,742/03,0,Vierundzwanzigste Verordnung zur Änderung der Futtermittelverordnung,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),14.10.2003,A,741/03,0,Zweite Verordnung zur Änderung der Tierschutz-Schlachtverordnung,2003
,,,,,,,,,,,,,,,,17.10.2003,,740/03,,Entwurf eines Gesetzes über eine einmalige Entschädigung an die Heimkehrer aus dem Beitrittsgebiet (Heimkehrerentschädigungsgesetz),2003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),17.10.2003,Vk,739/03,0,Gesetz zu dem Vertrag vom 29. April 2003 zwischen der Bundesrepublik Deutschland und dem Königreich der Niederlande über die Durchführung der Flugverkehrskontrolle durch die Bundesrepublik Deutschland über niederländischem Hoheitsgebiet und die Auswirkungen des zivilen Betriebes des Flughafens Niederrhein auf das Hoheitsgebiet des Königreichs der Niederlande (Gesetz zu dem deutsch-niederländischen Vertrag vom 29. April 2003 über den Flughafen Niederrhein),2003
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,17.10.2003,R,738/03,0,Gesetz zur Umsetzung des Rahmenbeschlusses des Rates vom 13. Juni 2002 zur Terrorismusbekämpfung und zur Änderung anderer Gesetze,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),17.10.2003,Wi,737/03,0,Bestellung von zwei Vertretern des Bundesrates im Mittelstandsrat der Kreditanstalt für Wiederaufbau,2003
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - In - Wi,17.10.2003,Fz,736/03,0,Gesetz zur Reform der Gewerbesteuer (Gewerbesteuerreformgesetz - GewStRefG),2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),17.10.2003,Fz,735/03,0,Gesetz zur Umsetzung der Protokollerklärung der Bundesregierung zur Vermittlungsempfehlung zum Steuervergünstigungsabbaugesetz,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),17.10.2003,Fz,734/03,0,Gesetz zur Förderung der Steuerehrlichkeit,2003
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Fz (fdf) - A - G - Wi,17.10.2003,Fz,733/03,0,Gesetz zur Änderung des Tabaksteuergesetzes und anderer Verbrauchsteuergesetze,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AS (fdf) - Fz,17.10.2003,AS,732/03,0,Gesetz zur Einordnung des Sozialhilferechts in das Sozialgesetzbuch,2003
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,AS (fdf) - Fz - R - Wo,17.10.2003,AS,731/03,0,Viertes Gesetz für moderne Dienstleistungen am Arbeitsmarkt,2003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,AS (fdf) - Wi,17.10.2003,AS,730/03,0,Drittes Gesetz für moderne Dienstleistungen am Arbeitsmarkt,2003
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,Fz (fdf) - FJ - Wi - Wo,17.10.2003,Fz,729/03,0,Haushaltsbegleitgesetz 2004 (Haushaltsbegleitgesetz 2004 - HBeglG 2004),2003
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),10.10.2003,K,728/03,0,Verordnung über die örtliche Zuständigkeit für Ausbildungsförderung im Ausland (BAföG-AuslandszuständigkeitsV),2003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf) - A,10.10.2003,In,727/03,0,Verordnung zu dem Abkommen vom 28. Juni 2002 zwischen der Bundesrepublik Deutschland und der Republik Österreich über die gegenseitige Anerkennung von Dokumenten für die Mitnahme von Schusswaffen und Munition durch Angehörige traditioneller Schützenvereinigungen und Sportschützen,2003
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - A,10.10.2003,G,726/03,0,Verordnung zur Änderung der Verordnung über apothekenpflichtige und freiverkäufliche Arzneimittel,2003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),24.10.2003,R,725/03,0,Verfahren vor dem Bundesverfassungsgericht,2003
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU (fdf) - In - Vk,08.10.2003,EU,724/03,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung der Verordnung (EG) Nr. 2320/2002 des Europäischen Parlaments und des Rates zur Festlegung gemeinsamer Vorschriften für die Sicherheit in der Zivilluftfahrt,2003
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - A - U,09.10.2003,EU,723/03,0,Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat und das Europäische Parlament: Entwicklung eines gemeinschaftlichen Aktionsplans zur Bewirtschaftung des Europäischen Aals,2003
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Vk (fdf) - A - R - Wi,10.10.2003,Vk,722/03,0,Entschließung des Bundesrates zur Verbesserung der Rechtsstellung der Bahnkunden und zur Stärkung des Verbraucherschutzes,2003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),10.10.2003,In,721/03,0,Entwurf eines Gesetzes zur Änderung des Ersten Gesetzes zur Änderung des Bundesgrenzschutzgesetzes,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),30.10.2003,Fz,720/03,0,Entwurf eines Gesetzes über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2003 (Nachtragshaushaltsgesetz 2003),2003
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - A - G,07.10.2003,EU,719/03,0,Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat zur Revision der internationalen Gesundheitsvorschriften im Rahmen der Weltgesundheitsorganisation,2003
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,EU (fdf) - A - G - In - U - Wi,06.10.2003,EU,718/03,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zum Schutz des Grundwassers vor Verschmutzung,2003
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EU (fdf) - In,07.10.2003,EU,717/03,0,Vorschlag für eine Verordnung des Rates zur Änderung der Verordnung (EG) Nr. 1030/2002 zur einheitlichen Gestaltung des Aufenthaltstitels für Drittstaatenangehörige,2003
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - A - U,07.10.2003,EU,716/03,0,Entschließung des Bundesrates zur Kormoranproblematik,2003
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,EU (fdf) - FJ - K - Wi,06.10.2003,EU,715/03,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat und das Europäische Parlament: Forscher im europäischen Forschungsraum - ein Beruf, vielfältige Karrieremöglichkeiten",2003
,,,,,,,,,,,,,,,,11.08.2003,,714/03,,"Unterrichtung durch die deutsche Delegation in der Parlamentarischen Versammlung der NATO über die Frühjahrstagung der Parlamentarischen Versammlung der NATO vom 24. bis 28. Mai 2003 in Prag, Tschechische Republik",2003
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,06.10.2003,A,713/03,0,Verordnung zur Änderung der Mykotoxin-Höchstmengenverordnung und der Diätverordnung,2003
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),06.10.2003,K,712/03,0,"Benennung eines Mitglieds und eines stellvertretenden Mitglieds des Kuratoriums der Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland""",2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.09.2003,Fz,711/03,0,Bestellung von Mitgliedern des Verwaltungsrates der Kreditanstalt für Wiederaufbau,2003
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,U (fdf) - AS - G - Wi - Wo,01.10.2003,U,710/03,0,Umweltradioaktivität und Strahlenbelastung im Jahr 2002,2003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),02.10.2003,Fz,709/03,0,Bericht der Bundesregierung über die Entwicklung der Finanzhilfen des Bundes und der Steuervergünstigungen gemäß § 12 des Gesetzes zur Förderung der Stabilität und des Wachstums der Wirtschaft (STWG) vom 8. Juni 1967 für die Jahre 2001 bis 2004 2004 (19. Subventionsbericht),2003
0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,R (fdf) - In - U - Vk - Wo,01.10.2003,R,708/03,0,Entwurf eines Gesetzes zur Änderung der Verwaltungsgerichtsordnung,2003
,,,,,,,,,,,,,,,,29.09.2003,,707/03,,Entschließung des Europäischen Parlaments zu der Lage der Grundrechte in der Europäischen Union (2002),2003
,,,,,,,,,,,,,,,,29.09.2003,,706/03,,Entschließung des Europäischen Parlaments zu den Menschenrechten im Jahr 2002 weltweit und die Menschenrechtspolitik der Europäischen Union,2003
,,,,,,,,,,,,,,,,29.09.2003,,705/03,,Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für eine Verordnung des Rates über den Abschluss des Abkommens in Form eines Briefwechsels über die Verlängerung des Protokolls zur Festlegung der Fangmöglichkeiten und der finanziellen Gegenleistung nach dem Abkommen zwischen der Europäischen Wirtschaftsgemeinschaft und der Regierung der Revolutionären Volksrepublik Guinea über die Fischerei vor der guineischen Küste für die Zeit vom 1. Januar 2003 bis 31. Dezember 2003,2003
,,,,,,,,,,,,,,,,29.09.2003,,704/03,,Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates über den Abschluss des Seeverkehrsabkommens zwischen der Europäischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Volksrepublik China andererseits,2003
