AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
,,,,,,,,,,,,,,,,20.10.2008,,774/08,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zur Verbesserung von Maßnahmen gegen die Gefährdung des Kindeswohls,2008
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,EU (fdf) - In - Vk - Wi,17.10.2008,EU,773/08,0,"Vorschlag für eine Richtlinie des Rates über die Ermittlung und Ausweisung europäischer kritischer Infrastrukturen und die Bewertung der Notwendigkeit, ihren Schutz zu verbessern",2008
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - Fz - R - Wi,17.10.2008,EU,772/08,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über grenzüberschreitende Zahlungen in der Gemeinschaft,2008
,,,,,,,,,,,,,,,,16.10.2008,,771/08,,Bericht der Bundesrepublik Deutschland zum Gemeinsamen Übereinkommen über die Sicherheit der Behandlung abgebrannter Brennelemente und über die Sicherheit der Behandlung radioaktiver Abfälle,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,770/08,0,Verordnung zur Änderung futtermittelrechtlicher Einfuhrvorschriften,2008
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,EU (fdf) - In - Wi,17.10.2008,EU,769/08,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat, das Europäische Parlament, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Gebietskörperschaften als Akteure der Entwicklungszusammenarbeit",2008
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,U (fdf) - Fz - In - Wi,17.10.2008,U,768/08,0,Verordnung zur Vereinfachung des Deponierechts,2008
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,AS (fdf) - G - V,17.10.2008,AS,767/08,0,"Verordnung zur Durchführung des § 1 Abs. 1 und 3, des § 30 Abs. 1 und des § 35 Abs. 1 des Bundesversorgungsgesetzes (Versorgungsmedizin-Verordnung - VersMedV)",2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,766/08,0,Verordnung zum Schutz von Tieren beim Transport und zur Durchführung der Verordnung (EG) Nr. 1/2005 des Rates (Tierschutztransportverordnung - TierSchTrV),2008
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - A - R - Wi,16.10.2008,EU,765/08,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über Rechte der Verbraucher,2008
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),16.10.2008,K,764/08,0,"Benennung eines Mitglieds und eines stellvertretenden Mitglieds des Kuratoriums der Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland""",2008
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - Fz - In,17.10.2008,R,763/08,0,Allgemeine Verwaltungsvorschrift zur Durchführung des Bundeszentralregistergesetzes (BZRGVwV),2008
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),17.10.2008,In,762/08,0,Verordnung zur Änderung der Passverordnung und der Passdatenerfassungs- und Übermittlungsverordnung,2008
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,AS (fdf) - Fz - G,17.10.2008,AS,761/08,0,Verordnung über maßgebende Rechengrößen der Sozialversicherung für 2009 (Sozialversicherungs-Rechengrößenverordnung 2009),2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),17.10.2008,AS,760/08,0,Entwurf eines Gesetzes zu dem Übereinkommen der Vereinten Nationen vom 13. Dezember 2006 über die Rechte von Menschen mit Behinderungen sowie zu dem Fakultativprotokoll vom 13. Dezember 2006 zum Übereinkommen der Vereinten Nationen über die Rechte von Menschen mit Behinderungen,2008
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,R (fdf) - A - Vk - Wi,17.10.2008,R,759/08,0,Entwurf eines Gesetzes zur Anpassung eisenbahnrechtlicher Vorschriften an die Verordnung (EG) Nr. 1371/2007 des Europäischen Parlaments und des Rates vom 23. Oktober 2007 über die Rechte und Pflichten der Fahrgäste im Eisenbahnverkehr,2008
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,17.10.2008,R,758/08,0,Entwurf eines ... Gesetzes zur Änderung des Strafgesetzbuches - Anhebung der Höchstgrenze des Tagessatzes bei Geldstrafen,2008
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,R (fdf) - AS - K - Wi,17.10.2008,R,757/08,0,Entwurf eines Gesetzes zur Vereinfachung und Modernisierung des Patentrechts,2008
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,In (fdf) - Fz,17.10.2008,In,756/08,0,Entwurf eines Gesetzes zur Änderung des Zivilschutzgesetzes (Zivilschutzgesetzänderungsgesetz - ZSGÄndG),2008
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,AS (fdf) - FJ - Fz - K - R - Wi,17.10.2008,AS,755/08,0,Entwurf eines Gesetzes zur Neuausrichtung der arbeitsmarktpolitischen Instrumente,2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Wo (fdf) - AS - Fz,16.10.2008,Wo,754/08,0,Entwurf eines Ersten Gesetzes zur Änderung des Wohngeldgesetzes,2008
0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,Fz (fdf) - AS - FJ - FS - In - K - Wi,16.10.2008,Fz,753/08,0,Entwurf eines Gesetzes zur Förderung von Familien und haushaltsnahen Dienstleistungen (Familienleistungsgesetz - FamLeistG),2008
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,AS (fdf) - Fz - In,16.10.2008,AS,752/08,0,Entwurf eines Fünften Gesetzes zur Änderung des Zweiten Buches Sozialgesetzbuch,2008
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AS (fdf) - Fz - Wi,16.10.2008,AS,751/08,0,Entwurf eines Gesetzes zur Senkung des Beitragssatzes zur Arbeitsförderung,2008
,,,,,,,,,,,,,,,,17.10.2008,,750/08,,Gesetz zur Umsetzung eines Maßnahmenpakets zur Stabilisierung des Finanzmarktes (Finanzmarktstabilisierungsgesetz - FMStG),2008
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - FJ - Fz - Wi,14.10.2008,EU,749/08,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen über eine Empfehlung der Kommission zur aktiven Eingliederung der aus dem Arbeitsmarkt ausgegrenzten Personen",2008
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,EU (fdf) - AS - FJ - FS - R - Wi,14.10.2008,EU,748/08,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinie 92/85/EWG des Rates vom 19. Oktober 1992 über die Durchführung von Maßnahmen zur Verbesserung der Sicherheit und des Gesundheitsschutzes von schwangeren Arbeitnehmerinnen, Wöchnerinnen und stillenden Arbeitnehmerinnen am Arbeitsplatz",2008
0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,EU (fdf) - A - AS - Fz - K - U - Vk - Wi - Wo,14.10.2008,EU,747/08,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an das Europäische Parlament, den Rat, den Ausschuss der Regionen und den Europäischen Wirtschafts- und Sozialausschuss: Grünbuch zum territorialen Zusammenhalt - territoriale Vielfalt als Stärke",2008
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,EU (fdf) - A - AS - FJ - R - Wi,13.10.2008,EU,746/08,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Verwirklichung des Grundsatzes der Gleichbehandlung von Männern und Frauen, die eine selbständige Erwerbstätigkeit ausüben, und zur Aufhebung der Richtlinie 86/613/EWG",2008
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - Fz - R - Wi,13.10.2008,EU,745/08,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinien 2006/48/EG und 2006/49/EG hinsichtlich Zentralorganisationen zugeordneter Banken, bestimmter Eigenmittelbestandteile, Großkredite, Aufsichtsregelungen und Krisenmanagement",2008
,,,,,,,,,,,,,,,,09.10.2008,,744/08,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zum Vierten Gesetz zur Änderung des Dritten Buches Sozialgesetzbuch - Verbesserung der Qualifizierung und Beschäftigungschancen von jüngeren Menschen mit Vermittlungshemmnissen,2008
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,16.10.2008,G,743/08,0,Verordnung über das Register der Gewebeeinrichtungen nach dem Transplantationsgesetz (TPG-Gewebeeinrichtungen-Registerverordnung - TPG-GewRegV),2008
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),17.10.2008,EU,742/08,0,Gesetz zu dem Stabilisierungs- und Assoziierungsabkommen zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Albanien andererseits,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),17.10.2008,Wi,741/08,0,Gesetz zur Änderung des Fünften Vermögensbildungsgesetzes,2008
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),17.10.2008,Vk,740/08,0,Dreizehntes Gesetz zur Änderung des Luftverkehrsgesetzes,2008
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),17.10.2008,R,739/08,0,Gesetz zur Durchführung des Übereinkommens vom 30. Oktober 2007 über die gerichtliche Zuständigkeit und die Anerkennung und Vollstreckung von Entscheidungen in Zivil- und Handelssachen und zur Änderung des Bürgerlichen Gesetzbuchs,2008
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),17.10.2008,R,738/08,0,Gesetz zur Anpassung der Vorschriften des Internationalen Privatrechts an die Verordnung (EG) Nr. 864/2007,2008
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),17.10.2008,R,737/08,0,Gesetz zur Änderung von Vorschriften über das Deutsche Rote Kreuz,2008
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),17.10.2008,In,736/08,0,Gesetz zur Zusammenführung der Regelungen über befriedete Bezirke für Verfassungsorgane des Bundes,2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),16.10.2008,Fz,735/08,0,Zweite Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2007,2008
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),17.10.2008,In,734/08,0,Gesetz zu dem Vertrag vom 3. März 2008 zwischen der Bundesrepublik Deutschland und dem Zentralrat der Juden in Deutschland - Körperschaft des öffentlichen Rechts - zur Änderung des Vertrages vom 27. Januar 2003 zwischen der Bundesrepublik Deutschland und dem Zentralrat der Juden in Deutschland - Körperschaft des öffentlichen Rechts -,2008
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,G (fdf) - R,17.10.2008,G,733/08,0,Gesetz zur Weiterentwicklung der Organisationsstrukturen in der gesetzlichen Krankenversicherung (GKV-OrgWG),2008
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,15.10.2008,EU,732/08,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Aufnahme, Ausübung und Beaufsichtigung der Tätigkeit von E-Geld-Instituten, zur Änderung der Richtlinien 2005/60/EG und 2006/48/EG sowie zur Aufhebung der Richtlinie 2000/46/EG",2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),16.10.2008,A,731/08,0,Verordnung zur Aufhebung der Verordnung über gesetzliche Handelsklassen für Rohholz,2008
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FJ (fdf) - Fz,17.10.2008,FJ,730/08,0,Gesetz zur Förderung von Kindern unter drei Jahren in Tageseinrichtungen und in Kindertagespflege (Kinderförderungsgesetz - KiföG),2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,729/08,0,"Gesetz zur Durchführung gemeinschaftlicher Vorschriften über das Verbot der Einfuhr, der Ausfuhr und des Inverkehrbringens von Katzen- und Hundefellen (Katzen- und Hundefell-Einfuhr-Verbotsgesetz - KHfEVerbG)",2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,728/08,0,Drittes Gesetz zur Änderung des Gesetzes über Meldungen über Marktordnungswaren,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,727/08,0,Gesetz zur Veröffentlichung von Informationen über die Zahlung von Mitteln aus den Europäischen Fonds für Landwirtschaft und Fischerei (Agrar- und Fischereifonds-Informationen-Gesetz - AFIG),2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),17.10.2008,A,726/08,0,Gesetz zur Anpassung von Vorschriften auf dem Gebiet des ökologischen Landbaus an die Verordnung (EG) Nr. 834/2007 des Rates vom 28. Juni 2007 über die ökologische/biologische Produktion und die Kennzeichnung von ökologischen/biologischen Erzeugnissen und zur Aufhebung der Verordnung (EWG) Nr. 2092/91,2008
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),08.10.2008,K,725/08,0,Allgemeine Verwaltungsvorschrift zur Bestimmung der Formblätter nach § 46 Abs. 3 des Bundesausbildungsförderungsgesetzes (BAföG-FormblattVwV 2008),2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf) - AS,08.10.2008,Fz,724/08,0,Verordnung zur Änderung von Rechtsvorschriften zur Durchführung des Bundesentschädigungsgesetzes,2008
,,,,,,,,,,,,,,,,08.10.2008,,723/08,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zum Gesetz zur Stärkung des Wettbewerbs in der gesetzlichen Krankenversicherung (GKV-Wettbewerbsstärkungsgesetz - GKV-WSG),2008
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EU (fdf) - In,02.10.2008,EU,722/08,0,Vorschlag für einen Beschluss des Europäischen Parlaments und des Rates über Interoperabilitätslösungen für europäische öffentliche Verwaltungen (ISA),2008
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EU (fdf) - In,01.10.2008,EU,721/08,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Ratsarbeitsgruppe Niederlassungsrecht/Dienstleistungen (Glücksspiel)),2008
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,01.10.2008,EU,720/08,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Programm TEMPUS IV),2008
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),01.10.2008,EU,719/08,0,"Bericht der Kommission der Europäischen Gemeinschaften über die Anwendung der Grundsätze der Subsidiarität und der Verhältnismäßigkeit ""Bessere Rechtsetzung 2007"" (15. Bericht)",2008
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - R - Wi,30.09.2008,EU,718/08,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinien 77/91/EWG, 78/855/EWG und 82/891/EWG des Rates sowie der Richtlinie 2005/56/EG hinsichtlich der Berichts- und Dokumentationspflicht bei Verschmelzungen und Spaltungen",2008
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,EU (fdf) - A - In - Wi,30.09.2008,EU,717/08,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung der Verordnung (EG) Nr. 717/2007 über das Roaming in öffentlichen Mobilfunknetzen in der Gemeinschaft und der Richtlinie 2002/21/EG über einen gemeinsamen Rechtsrahmen für elektronische Kommunikationsnetze und -dienste,2008
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),26.09.2008,Vk,716/08,0,Stellungnahme der Bundesregierung zum Tätigkeitsbericht der Bundesnetzagentur 2006 und 2007 nach § 14b Abs. 4 des Allgemeinen Eisenbahngesetzes,2008
0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,EU (fdf) - FJ - G - In - R,29.09.2008,EU,715/08,0,Mitteilung der Kommission der Europäischen Gemeinschaften an das Europäische Parlament und den Rat zu einem EU-Drogenaktionsplan 2009 - 2012,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),26.09.2008,Wi,714/08,0,Fünfzehnte Verordnung zur Änderung der Außenhandelsstatistik-Durchführungsverordnung,2008
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,In (fdf) - R,26.09.2008,In,713/08,0,Verordnung zur Ausführung des Personenstandsgesetzes (Personenstandsverordnung - PStV),2008
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),26.09.2008,G,712/08,0,"Verordnung über die Ausdehnung der Vorschriften über die Zulassung der Arzneimittel auf Therapieallergene, die für einzelne Personen auf Grund einer Rezeptur hergestellt werden, sowie über Verfahrensregelungen der staatlichen Chargenprüfung (Therapieallergene-Verordnung)",2008
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,26.09.2008,Fz,711/08,0,Verordnung über die Einfuhrabgabenfreiheit von Waren im persönlichen Gepäck von Reisenden (Einreise-Freimengen-Verordnung - EF-VO),2008
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A (fdf) - Fz - G,26.09.2008,A,710/08,0,Fischseuchenverordnung und Verordnung zur Änderung der Verordnung über anzeigepflichtige Tierseuchen,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),26.09.2008,A,709/08,0,Siebte Verordnung zur Änderung der Milch-Güteverordnung,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),26.09.2008,A,708/08,0,Zehnte Verordnung zur Änderung von Vorschriften zum Schutz der Verbraucher vor der Bovinen Spongiformen Enzephalopathie,2008
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),26.09.2008,Wi,707/08,0,"Entwurf eines Gesetzes zur Änderung vom 23. März 2007 des Übereinkommens vom 20. August 1971 über die Internationale Fernmeldesatellitenorganisation ""ITSO""",2008
,,,,,,,,,,,,,,,,24.09.2008,,706/08,,Jahresbericht der Bundesregierung zum Stand der Deutschen Einheit 2008,2008
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,In (fdf) - Fz - K,26.09.2008,In,705/08,0,Entschließung des Bundesrates zur Änderung der Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler,2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Wo (fdf) - AS - Fz,26.09.2008,Wo,704/08,0,Zehnte Verordnung zur Änderung der Wohngeldverordnung,2008
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,Fz (fdf) - In - R - Wi,26.09.2008,Fz,703/08,0,Entwurf eines Gesetzes zur Fortentwicklung des Pfandbriefrechts,2008
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),26.09.2008,U,702/08,0,"Entwurf eines Gesetzes zu dem Protokoll vom 7. Dezember 2005 zur Änderung des Abkommens vom 20. Juni 1996 zwischen der Regierung der Bundesrepublik Deutschland, den Vereinten Nationen und dem Sekretariat des Rahmenübereinkommens der Vereinten Nationen über Klimaänderungen über den Sitz des Sekretariats des Übereinkommens",2008
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,V (fdf),26.09.2008,V,701/08,0,Entwurf eines Gesetzes zu den Protokollen vom 9. Juli 2008 zum Nordatlantikvertrag über den Beitritt der Republik Albanien und der Republik Kroatien,2008
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - Fz - In,26.09.2008,R,700/08,0,"Entwurf eines Gesetzes zur Modernisierung von Verfahren im anwaltlichen und notariellen Berufsrecht, zur Errichtung einer Schlichtungsstelle der Rechtsanwaltschaft sowie zur Änderung der Verwaltungsgerichtsordnung, der Finanzgerichtsordnung und kostenrechtlicher Vorschriften",2008
0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,K (fdf) - AS - FJ - FS - Fz - Wi,26.09.2008,K,699/08,0,Entwurf eines Zweiten Gesetzes zur Änderung des Aufstiegsfortbildungsförderungsgesetzes,2008
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,In (fdf) - Fz - R,26.09.2008,In,698/08,0,Entwurf eines Gesetzes zum Schengener Informationssystem der zweiten Generation (SIS-II-Gesetz),2008
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),26.09.2008,In,697/08,0,Entwurf eines Suchdienstedatenschutzgesetzes (SDDSG),2008
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,G (fdf) - AS - Fz - In - K - Wi,26.09.2008,G,696/08,0,Entwurf eines Gesetzes zum ordnungspolitischen Rahmen der Krankenhausfinanzierung ab dem Jahr 2009 (Krankenhausfinanzierungsreformgesetz - KHRG),2008
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,26.09.2008,Fz,695/08,0,Entwurf eines Dritten Gesetzes zur Änderung des Umsatzsteuergesetzes,2008
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,A (fdf) - Fz - In,26.09.2008,A,694/08,0,Entwurf eines Zweiten Gesetzes zur Änderung des Agrarstatistikgesetzes und des Rinderregistrierungsdurchführungsgesetzes,2008
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),25.09.2008,Vk,693/08,0,Benennung eines Mitglieds für den Eisenbahninfrastrukturbeirat,2008
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,24.09.2008,EU,692/08,0,Vorschlag für eine Verordnung des Rates über den Schutz von Tieren zum Zeitpunkt der Tötung,2008
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,23.09.2008,EU,691/08,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an das Europäische Parlament, den Rat, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen - Mehrsprachigkeit: Trumpfkarte Europas, aber auch gemeinsame Verpflichtung",2008
,,,,,,,,,,,,,,,,22.09.2008,,690/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zu Hinrichtungen im Iran,2008
,,,,,,,,,,,,,,,,22.09.2008,,689/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zur Zwischenbewertung des Europäischen Aktionsplans Umwelt und Gesundheit 2004-2010,2008
,,,,,,,,,,,,,,,,22.09.2008,,688/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zum Güterverkehr in Europa,2008
,,,,,,,,,,,,,,,,22.09.2008,,687/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zu einer europäischen Hafenpolitik,2008
,,,,,,,,,,,,,,,,22.09.2008,,686/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 über Dienstleistungsverkehr,2008
,,,,,,,,,,,,,,,,22.09.2008,,685/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zu dem Thema Müttersterblichkeit im Vorfeld der hochrangigen Veranstaltung der Vereinten Nationen zur Überprüfung der Millenniums-Entwicklungsziele am 25. September 2008,2008
,,,,,,,,,,,,,,,,22.09.2008,,684/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zur Evaluierung der EU-Sanktionen als Teil der Aktionen und Maßnahmen der EU im Bereich der Menschenrechte,2008
,,,,,,,,,,,,,,,,22.09.2008,,683/08,,Entschließung des Europäischen Parlaments vom 4. September 2008 zur Lage der palästinensischen Gefangenen in israelischen Gefängnissen,2008
,,,,,,,,,,,,,,,,22.09.2008,,682/08,,Entschließung des Europäischen Parlaments vom 3. September 2008 zu den Auswirkungen von Marketing und Werbung auf die Gleichstellung von Frauen und Männern,2008
,,,,,,,,,,,,,,,,22.09.2008,,681/08,,Entschließung des Europäischen Parlaments vom 3. September 2008 zur Gleichstellung von Frauen und Männern - 2008,2008
,,,,,,,,,,,,,,,,22.09.2008,,680/08,,Entschließung des Europäischen Parlaments vom 2. September 2008 zu einer koordinierten Strategie zur Verbesserung der Bekämpfung des Steuerbetruges,2008
,,,,,,,,,,,,,,,,22.09.2008,,679/08,,Entschließung des Europäischen Parlaments vom 2. September 2008 über Fischerei und Aquakultur im Rahmen des integrierten Küstenzonenmanagements in Europa,2008
,,,,,,,,,,,,,,,,22.09.2008,,678/08,,Legislative Entschließung des Europäischen Parlaments vom 2. September 2008 zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss des Protokolls zum Partnerschafts- und Kooperationsabkommen zur Gründung einer Partnerschaft zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Tadschikistan andererseits anlässlich des Beitritts der Republik Bulgarien und Rumäniens zur Europäischen Union,2008
,,,,,,,,,,,,,,,,22.09.2008,,677/08,,Legislative Entschließung des Europäischen Parlaments vom 2. September 2008 zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss des Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Kirgisischen Republik andererseits anlässlich des Beitritts der Republik Bulgarien und Rumäniens zur Europäischen Union,2008
,,,,,,,,,,,,,,,,22.09.2008,,676/08,,Legislative Entschließung des Europäischen Parlaments vom 2. September 2008 zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss des Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zur Gründung einer Partnerschaft zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Usbekistan andererseits anlässlich des Beitritts der Republik Bulgarien und Rumäniens zur Europäischen Union,2008
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - G,19.09.2008,EU,675/08,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Aufgabenkreis ""Competent Authority Meetings"" im Bereich der Medizinprodukte-Richtlinie)",2008
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,19.09.2008,EU,674/08,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Experten-Arbeitsgruppen im Rahmen des EU-Arbeitsplans ""Kultur 2008 bis 2010"" zu den Themen ""Kulturelle Bildung"" und ""Mobilität von Sammlungen"")",2008
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,19.09.2008,EU,673/08,0,"Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union (Unterarbeitsgruppe der Kommission ""IMI-Modul-Dienstleistungsrichtlinie"")",2008
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,In (fdf) - FJ - Fz - K,18.09.2008,In,672/08,0,"Entwurf eines Gesetzes zur Änderung des Gesetzes über den Aufenthalt, die Erwerbstätigkeit und die Integration von Ausländern im Bundesgebiet (Aufenthaltsgesetz - AufenthG) und der Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler (Integrationskursverordnung)",2008
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),17.09.2008,K,671/08,0,"Benennung eines stellvertretenden Mitglieds des Kuratoriums der Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland""",2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),16.09.2008,Fz,670/08,0,Haushaltsführung 2008 Über- und außerplanmäßige Ausgaben und Verpflichtungsermächtigungen im zweiten Vierteljahr des Haushaltsjahres 2008,2008
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Vk (fdf) - In - Wi,16.09.2008,Vk,669/08,0,Entschließung des Bundesrates zur Verbesserung der Sicherheitsausstattung von Motorrädern,2008
